City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Bontang,ID,2022-01-02 08:55:43,0.1333,117.5,81.99,79,100,5.86
296,Atambua,ID,2022-01-02 08:55:44,-9.1061,124.8925,79.65,80,62,1.97
297,Leo,BF,2022-01-02 08:55:45,11.1,-2.1,80.1,13,85,12.8
298,Mehamn,NO,2022-01-02 08:55:45,71.0357,27.8492,19.17,75,89,9.33
299,Yokadouma,CM,2022-01-02 08:55:46,3.5167,15.05,90.72,20,77,4.52
300,Longyearbyen,SJ,2022-01-02 08:55:47,78.2186,15.6401,12.04,62,0,25.32
301,Tamala,RU,2022-01-02 08:55:47,52.541,43.2515,21.42,92,100,15.37
302,Bhinmal,IN,2022-01-02 08:55:48,25.0,72.25,78.12,32,2,6.15
303,Ixtapa,MX,2022-01-02 08:55:48,20.7,-105.2,68.23,88,2,3.51
304,Ostersund,SE,2022-01-02 08:55:49,63.1792,14.6357,24.62,93,20,11.5
305,Malakal,SS,2022-01-02 08:55:50,9.5334,31.6605,86.27,13,92,12.97
306,Camacha,PT,2022-01-02 08:55:50,33.0833,-16.3333,59.76,100,20,2.3
307,La Palma,US,2022-01-02 08:55:51,33.8464,-118.0467,53.83,33,1,4.61
308,Lerwick,GB,2022-01-02 08:55:51,60.1545,-1.1494,48.2,84,95,27.85
309,Talnakh,RU,2022-01-02 08:55:52,69.4865,88.3972,-37.01,97,29,4.18
310,Evensk,RU,2022-01-02 08:55:53,61.95,159.2333,30.47,80,99,16.96
311,Cockburn Town,TC,2022-01-02 08:55:53,21.4612,-71.1419,77.81,65,19,18.57
312,Atocha,BO,2022-01-02 08:55:54,-20.9333,-66.2333,50.31,53,0,4.41
313,Hokitika,NZ,2022-01-02 08:55:54,-42.7167,170.9667,63.55,82,100,4.21
314,Laguna,US,2022-01-02 08:55:55,38.421,-121.4238,42.62,92,1,5.75
315,Madridejos,ES,2022-01-02 08:55:56,39.4682,-3.532,50.86,55,100,1.99
316,Esperance,AU,2022-01-02 08:55:56,-33.8667,121.9,75.04,64,9,17.78
317,Isilkul,RU,2022-01-02 08:55:57,54.9109,71.2728,13.59,92,100,7.16
318,Houma,US,2022-01-02 08:55:57,29.5958,-90.7195,75.99,92,29,5.01
319,Nanortalik,GL,2022-01-02 08:55:58,60.1432,-45.2371,25.75,86,100,5.48
320,Zhenhai,CN,2022-01-02 08:55:59,24.2582,118.0905,63.28,76,0,20.87
321,Russell,US,2022-01-02 08:55:59,32.3502,-85.1999,73.11,84,90,3.44
322,Fort Saint James,CA,2022-01-02 08:56:00,54.4333,-124.25,14.58,97,100,2.42
323,Sao Gabriel Da Cachoeira,BR,2022-01-02 08:53:15,-0.1303,-67.0892,72.55,99,99,1.19
324,Tolosa,FR,2022-01-02 08:53:37,43.6043,1.4437,48.52,100,75,6.91
325,Aripuana,BR,2022-01-02 08:57:02,-9.1667,-60.6333,70.43,100,71,1.63
326,Saint Austell,GB,2022-01-02 08:57:03,50.3383,-4.7658,53.02,87,40,13.8
327,Port Hedland,AU,2022-01-02 08:57:03,-20.3167,118.5667,89.65,62,0,17.27
328,Mount Isa,AU,2022-01-02 08:57:04,-20.7333,139.5,107.37,14,87,9.22
329,Konosha,RU,2022-01-02 08:57:04,60.9736,40.257,14.76,91,100,10.18
330,Ushumun,RU,2022-01-02 08:57:05,52.7833,126.5333,-5.89,97,100,7.14
331,Vrangel,RU,2022-01-02 08:57:06,42.7297,133.0839,16.92,46,0,17.72
332,Taketa,JP,2022-01-02 08:57:07,32.9652,131.3785,46.98,83,7,5.73
333,Anapskaya,RU,2022-01-02 08:57:07,44.89,37.38,39.43,93,90,13.42
334,Abadan,IR,2022-01-02 08:55:33,30.3392,48.3043,53.55,100,90,11.5
335,Ketchikan,US,2022-01-02 08:57:08,55.3422,-131.6461,37.38,93,90,8.05
336,Palauig,PH,2022-01-02 08:57:09,15.435,119.9045,80.55,61,53,4.12
337,Vostok,RU,2022-01-02 08:57:10,46.4856,135.8833,-6.63,96,100,8.43
338,Puerto Escondido,MX,2022-01-02 08:57:10,15.85,-97.0667,74.26,71,0,5.32
339,Alanya,TR,2022-01-02 08:57:11,36.5438,31.9998,61.72,56,16,1.59
340,Conde,BR,2022-01-02 08:57:11,-7.2597,-34.9075,76.46,88,20,0.0
341,Ontario,US,2022-01-02 08:57:12,34.0633,-117.6509,50.45,59,1,4.61
342,Hovd,MN,2022-01-02 08:57:13,48.0056,91.6419,2.61,85,2,1.32
343,Rey Bouba,CM,2022-01-02 08:57:13,8.6724,14.1786,83.21,14,54,5.1
344,Visnes,NO,2022-01-02 08:57:14,59.3556,5.2242,46.29,100,90,11.5
345,Waipawa,NZ,2022-01-02 08:57:15,-41.4122,175.5153,68.63,79,100,5.99
346,Muros,ES,2022-01-02 08:57:15,42.7762,-9.0603,59.85,90,77,10.51
347,Wasilla,US,2022-01-02 08:57:16,61.5814,-149.4394,6.89,86,83,0.72
348,Dunedin,NZ,2022-01-02 08:54:52,-45.8742,170.5036,62.22,85,100,8.23
349,Cedar City,US,2022-01-02 08:57:17,37.6775,-113.0619,5.4,71,4,3.87
350,Port-Gentil,GA,2022-01-02 08:57:18,-0.7193,8.7815,80.56,89,75,8.05
351,Mopti,ML,2022-01-02 08:57:18,14.6667,-4.0,75.97,14,93,10.87
352,Leningradskiy,RU,2022-01-02 08:57:19,69.3833,178.4167,5.4,90,100,11.03
353,Henties Bay,NA,2022-01-02 08:57:20,-22.116,14.2845,67.73,72,64,8.9
354,Manali,IN,2022-01-02 08:57:20,13.1667,80.2667,86.09,75,95,14.32
355,Praya,CV,2022-01-02 08:57:21,14.9215,-23.5087,73.94,56,0,17.27
356,Scarborough,GB,2022-01-02 08:57:21,54.2797,-0.4044,49.08,91,68,4.0
357,Verkhnyaya Toyma,RU,2022-01-02 08:57:22,62.2349,44.9985,17.65,94,100,7.23
358,Fagersta,SE,2022-01-02 08:57:23,60.0042,15.7932,32.68,99,100,5.23
359,Arroyos Y Esteros,PY,2022-01-02 08:57:24,-25.0667,-57.1,85.75,51,14,4.74
360,Verkhovazhye,RU,2022-01-02 08:57:24,60.7472,42.0465,16.99,90,98,10.04
361,Bengkulu,ID,2022-01-02 08:57:25,-3.8004,102.2655,80.92,79,100,5.93
362,Mogadishu,SO,2022-01-02 08:57:25,2.0371,45.3438,84.07,70,1,19.57
363,Tukrah,LY,2022-01-02 08:57:26,32.5341,20.5791,63.34,71,6,14.03
364,Valentin Gomez Farias,MX,2022-01-02 08:57:27,28.2167,-106.5833,40.53,41,0,3.85
365,Skopelos,GR,2022-01-02 08:57:27,39.1247,23.7247,57.22,71,62,4.74
366,Krasnoselkup,RU,2022-01-02 08:57:28,65.7,82.4667,-1.93,97,100,11.56
367,Tanete,ID,2022-01-02 08:57:28,-3.9443,119.7848,83.34,73,82,6.67
368,Barrhead,GB,2022-01-02 08:57:29,55.7992,-4.3929,49.05,87,75,5.01
369,Jacareacanga,BR,2022-01-02 08:58:30,-6.2222,-57.7528,71.53,100,100,1.74
370,Huarmey,PE,2022-01-02 08:58:30,-10.0681,-78.1522,68.5,87,76,5.55
371,Luan,CH,2022-01-02 08:58:31,46.3592,6.9759,43.38,71,83,4.85
372,Borova,UA,2022-01-02 08:58:31,50.1763,30.1043,28.54,66,31,9.33
373,Port Blair,IN,2022-01-02 08:58:32,11.6667,92.75,82.63,65,96,14.45
374,Fairbanks,US,2022-01-02 08:56:00,64.8378,-147.7164,-16.26,68,1,3.44
375,Neiafu,TO,2022-01-02 08:58:33,-18.65,-173.9833,79.5,79,100,16.37
376,Udachnyy,RU,2022-01-02 08:58:34,66.4167,112.4,-32.76,99,99,3.02
377,Baykit,RU,2022-01-02 08:58:35,61.67,96.37,-11.15,98,100,2.24
378,Rio Gallegos,AR,2022-01-02 08:58:35,-51.6226,-69.2181,39.25,75,0,23.02
379,Valparaiso,CL,2022-01-02 08:58:36,-33.0393,-71.6273,56.84,82,0,3.44
380,Dolores,AR,2022-01-02 08:58:36,-36.3132,-57.6792,65.77,88,16,8.61
381,Port Keats,AU,2022-01-02 08:58:37,-14.25,129.55,86.52,70,72,8.81
382,Olafsvik,IS,2022-01-02 08:57:16,64.8945,-23.7142,26.58,66,85,35.08
383,Kapuskasing,CA,2022-01-02 08:58:38,49.4169,-82.4331,-20.11,75,1,0.0
384,Bulgan,MN,2022-01-02 08:58:39,48.8125,103.5347,3.0,80,6,3.31
385,Alvdal,NO,2022-01-02 08:58:39,62.1077,10.6307,24.64,96,100,4.12
386,Narasaraopet,IN,2022-01-02 08:58:40,16.25,80.0667,83.89,49,49,5.7
387,Corinth,GR,2022-01-02 08:58:41,37.9407,22.9573,63.7,76,4,2.86
388,Saint-Louis,SN,2022-01-02 08:58:41,16.3333,-15.0,73.18,15,96,13.73
389,Lokosovo,RU,2022-01-02 08:58:42,61.1333,74.8167,14.9,94,100,7.0
390,Arlit,NE,2022-01-02 08:58:20,18.7369,7.3853,66.49,24,1,6.24
391,Oudtshoorn,ZA,2022-01-02 08:58:43,-33.5907,22.2014,64.76,45,14,3.6
392,Salta,AR,2022-01-02 08:58:16,-24.7859,-65.4117,71.89,75,0,3.0
393,Wagar,SD,2022-01-02 08:58:44,16.1525,36.2032,75.7,19,15,12.06
394,Ostrovnoy,RU,2022-01-02 08:58:45,68.0531,39.5131,17.96,87,100,22.62
395,Burgeo,CA,2022-01-02 08:58:45,47.6167,-57.6152,39.31,94,100,25.84
396,Cortes,ES,2022-01-02 08:58:46,41.9395,-1.4396,37.45,51,96,1.77
397,Dickinson,US,2022-01-02 08:58:47,29.4608,-95.0513,56.95,84,75,5.01
398,Luza,RU,2022-01-02 08:58:47,60.6308,47.2512,7.56,98,88,5.19
399,Mezhdurechensk,RU,2022-01-02 08:58:48,53.6942,88.0603,16.57,90,100,1.25
400,Ust-Nera,RU,2022-01-02 08:58:49,64.5667,143.2,-25.44,98,100,2.1
401,Kahului,US,2022-01-02 08:54:48,20.8947,-156.47,76.84,90,100,4.0
402,Rovenki,UA,2022-01-02 08:58:50,48.0833,39.3776,29.25,94,100,16.35
403,Isangel,VU,2022-01-02 08:58:51,-19.55,169.2667,78.94,85,99,7.4
404,Skjervoy,NO,2022-01-02 08:58:51,70.0311,20.9714,27.34,69,100,27.85
405,Chase,CA,2022-01-02 08:58:52,50.8165,-119.6857,17.35,98,97,5.03
406,Te Anau,NZ,2022-01-02 08:58:52,-45.4167,167.7167,62.17,86,100,3.06
407,Marawi,PH,2022-01-02 08:58:53,7.9986,124.2928,71.65,92,100,4.23
408,Vila,PT,2022-01-02 08:58:54,42.0304,-8.1588,45.48,95,76,4.36
409,Poya,NC,2022-01-02 08:58:54,-21.35,165.15,79.68,86,100,7.52
410,Hilton Head Island,US,2022-01-02 08:58:55,32.2163,-80.7526,68.11,91,1,12.66
411,Wanxian,CN,2022-01-02 08:58:55,30.8039,108.3897,55.89,54,1,2.33
412,Sri Aman,MY,2022-01-02 08:58:56,1.2376,111.4621,89.65,66,40,0.0
413,Kurilsk,RU,2022-01-02 08:58:57,45.2333,147.8833,27.55,73,100,10.07
414,Bati,ET,2022-01-02 08:58:58,11.1833,40.0167,74.53,46,38,8.79
415,Alofi,NU,2022-01-02 08:59:58,-19.0595,-169.9187,73.29,94,100,6.91
416,Umm Kaddadah,SD,2022-01-02 08:59:59,13.6017,26.6876,71.31,16,64,18.68
417,Fortuna,US,2022-01-02 08:59:59,40.5982,-124.1573,36.93,97,1,3.0
418,San Francisco Del Mar,MX,2022-01-02 09:00:00,16.2333,-94.65,76.98,78,8,4.03
419,Pangnirtung,CA,2022-01-02 09:00:01,66.1451,-65.7125,17.28,69,100,10.25
420,Lazaro Cardenas,MX,2022-01-02 09:00:02,17.9583,-102.2,70.21,88,0,4.61
421,Plaridel,PH,2022-01-02 09:00:07,14.8872,120.8572,82.11,64,54,18.01
422,Binzhou,CN,2022-01-02 09:00:09,37.3667,118.0167,41.27,44,72,6.2
423,Maxixe,MZ,2022-01-02 09:00:11,-23.8597,35.3472,89.58,53,5,11.59
424,High Level,CA,2022-01-02 09:00:11,58.5169,-117.136,-9.29,77,90,14.97
425,Chicama,PE,2022-01-02 09:00:13,-7.8447,-79.1469,69.03,83,99,2.64
426,Moree,AU,2022-01-02 09:00:14,-29.4667,149.85,87.13,28,10,6.85
427,Santa Maria,BR,2022-01-02 09:00:15,-29.6842,-53.8069,69.53,76,77,4.72
428,Dubbo,AU,2022-01-02 08:58:34,-32.25,148.6167,84.33,32,37,5.75
429,Lorengau,PG,2022-01-02 09:00:16,-2.0226,147.2712,81.59,79,100,7.45
430,Bijar,IR,2022-01-02 09:00:17,35.8668,47.6051,38.12,48,50,9.66
431,Kidal,ML,2022-01-02 09:00:19,18.4411,1.4078,67.21,23,9,20.74
432,Ayia Marina,GR,2022-01-02 09:00:19,37.75,23.5333,63.41,70,5,11.03
433,Haapiti,PF,2022-01-02 09:00:20,-17.5667,-149.8667,76.73,78,100,14.47
434,Payson,US,2022-01-02 09:00:20,40.0444,-111.7321,12.29,77,6,5.95
435,Kingaroy,AU,2022-01-02 09:00:21,-26.5333,151.8333,71.11,65,80,8.59
436,Campo Formoso,BR,2022-01-02 09:00:22,-10.5075,-40.3214,67.68,98,94,3.02
437,Strezhevoy,RU,2022-01-02 09:00:22,60.7333,77.5889,12.18,95,100,7.29
438,Mizdah,LY,2022-01-02 09:01:16,31.4451,12.9801,54.39,66,0,4.07
439,Iquique,CL,2022-01-02 09:01:17,-20.2208,-70.1431,67.71,70,24,2.21
440,Nara,JP,2022-01-02 09:01:18,34.6851,135.8049,45.68,46,10,4.38
441,Kuala Terengganu,MY,2022-01-02 09:01:18,5.3302,103.1408,78.71,86,100,12.66
442,Balykshi,KZ,2022-01-02 09:01:19,47.0667,51.8667,28.4,100,90,15.66
443,Sikonge,TZ,2022-01-02 09:01:20,-5.6333,32.7667,81.66,52,84,1.61
444,Sorland,NO,2022-01-02 09:01:20,67.667,12.6934,30.56,94,100,32.35
445,Remedios,CU,2022-01-02 09:01:21,22.4947,-79.5458,68.85,89,0,7.23
446,Gizo,SB,2022-01-02 09:01:22,-8.103,156.8419,83.03,78,99,10.94
447,Mandalgovi,MN,2022-01-02 09:01:23,45.7625,106.2708,10.89,35,24,8.7
448,Gejiu,CN,2022-01-02 09:01:23,23.306,103.1635,48.34,85,93,5.68
449,Wenling,CN,2022-01-02 09:01:24,28.3669,121.36,60.91,57,5,11.18
450,Flin Flon,CA,2022-01-02 09:01:24,54.7682,-101.865,-18.67,94,57,3.53
451,Ambilobe,MG,2022-01-02 09:01:25,-13.2,49.05,88.45,58,100,5.17
452,Cururupu,BR,2022-01-02 09:01:26,-1.8283,-44.8683,75.18,94,99,2.28
453,Gombong,ID,2022-01-02 09:01:27,-7.6072,109.5142,86.83,71,95,5.12
454,Cachoeiras De Macacu,BR,2022-01-02 09:01:27,-22.4625,-42.6531,72.57,98,100,5.35
455,Alta Floresta,BR,2022-01-02 09:01:28,-9.8756,-56.0861,68.49,99,69,3.15
456,Magadan,RU,2022-01-02 09:01:29,59.5667,150.8,-0.81,97,100,11.27
457,Urumqi,CN,2022-01-02 09:01:29,43.801,87.6005,13.15,79,40,2.24
458,Kokopo,PG,2022-01-02 09:01:30,-4.352,152.2633,79.9,84,99,6.93
459,Petropavlovsk-Kamchatskiy,RU,2022-01-02 09:01:31,53.0452,158.6483,17.24,79,100,4.79
460,Yumen,CN,2022-01-02 09:01:31,40.2833,97.2,29.7,28,82,9.1
461,Kodinsk,RU,2022-01-02 09:01:32,58.6881,99.1844,-2.78,99,100,3.09
462,Saint Anthony,US,2022-01-02 09:02:33,45.0205,-93.218,-9.08,75,1,1.01
463,Mazagao,BR,2022-01-02 09:02:33,-0.115,-51.2894,72.14,99,93,3.2
464,Launceston,AU,2022-01-02 09:02:34,-41.45,147.1667,74.84,56,0,3.0
465,Seda,LV,2022-01-02 09:02:34,57.65,25.75,23.32,90,100,7.63
466,Havelock,US,2022-01-02 09:02:35,34.8791,-76.9013,70.05,90,62,15.01
467,Adrar,MR,2022-01-02 09:02:36,20.5022,-10.0711,61.29,25,0,12.66
468,Sao Joao Da Barra,BR,2022-01-02 09:01:52,-21.6403,-41.0511,72.95,89,100,11.63
469,Solsona,ES,2022-01-02 09:02:37,41.994,1.5171,55.35,33,64,4.29
470,Phangnga,TH,2022-01-02 09:02:38,8.4509,98.5298,87.91,66,92,6.22
471,Kamaishi,JP,2022-01-02 09:02:38,39.2667,141.8833,36.82,75,45,14.9
472,La Brea,HN,2022-01-02 09:02:39,15.8,-85.9667,71.53,85,88,3.89
473,Turayf,SA,2022-01-02 09:02:39,31.6725,38.6637,51.89,57,29,6.49
474,Sungai Padi,TH,2022-01-02 09:02:40,6.0851,101.8766,82.09,89,91,5.44
475,Syracuse,IT,2022-01-02 09:02:41,37.0881,15.2792,63.61,61,0,2.17
476,Nelson Bay,AU,2022-01-02 09:02:41,-32.7167,152.15,77.95,77,0,1.99
477,Wanaka,NZ,2022-01-02 09:02:42,-44.7,169.15,66.16,70,100,6.73
478,Gasa,PS,2022-01-02 09:01:34,31.5,34.4667,64.38,64,7,5.66
479,Nome,US,2022-01-02 09:02:43,64.5011,-165.4064,-11.83,79,74,2.8
480,Gawler,AU,2022-01-02 09:02:43,-34.6,138.7333,83.21,51,0,11.61
481,Barkot,IN,2022-01-02 09:02:44,30.8167,78.2,62.8,25,99,4.7
482,Shimoda,JP,2022-01-02 09:02:45,34.6667,138.95,44.1,52,1,25.99
483,Samarai,PG,2022-01-02 09:02:45,-10.6167,150.6667,83.7,78,98,12.77
484,Buala,SB,2022-01-02 09:02:46,-8.145,159.5921,80.83,83,100,5.44
485,Salmo,CA,2022-01-02 09:02:46,49.1999,-117.2689,9.1,79,100,3.33
486,Sur,OM,2022-01-02 09:02:47,22.5667,59.5289,77.09,59,57,13.58
487,Srandakan,ID,2022-01-02 09:02:48,-7.9386,110.2506,71.73,71,90,7.61
488,Oktyabrskoye,RU,2022-01-02 09:02:48,43.0645,44.7417,35.74,87,40,6.71
489,Zhezkazgan,KZ,2022-01-02 09:02:49,47.8043,67.7144,17.58,93,90,11.18
490,Batagay-Alyta,RU,2022-01-02 09:02:49,67.8006,130.4114,-43.04,97,13,3.51
491,Kangavar,IR,2022-01-02 09:02:50,34.5043,47.9653,41.45,70,100,1.1
492,Taoudenni,ML,2022-01-02 09:02:51,22.6783,-3.9836,66.56,34,0,12.01
493,Jatai,BR,2022-01-02 09:02:51,-17.8814,-51.7144,67.5,93,76,8.5
494,Katobu,ID,2022-01-02 09:02:52,-4.9408,122.5276,82.2,82,98,1.72
495,Turbat,PK,2022-01-02 09:02:52,26.0023,63.044,75.54,42,15,9.71
496,Arvika,SE,2022-01-02 09:02:53,59.6553,12.5852,38.01,98,100,8.28
497,Auki,SB,2022-01-02 09:02:54,-8.7676,160.7034,79.5,87,100,9.19
498,Maralal,KE,2022-01-02 09:02:54,1.0968,36.698,71.96,37,59,6.55
499,Dubai,AE,2022-01-02 08:59:05,25.2582,55.3047,76.21,64,0,23.02
500,Peterhead,GB,2022-01-02 09:02:55,57.5058,-1.7981,45.12,83,100,19.24
501,Majene,ID,2022-01-02 09:02:56,-3.5403,118.9707,83.52,76,99,8.48
502,Guerrero Negro,MX,2022-01-02 09:02:56,27.9769,-114.0611,56.39,62,0,4.47
503,Santa Cruz De La Palma,ES,2022-01-02 09:02:57,28.6835,-17.7642,69.13,30,0,4.61
504,Sangmelima,CM,2022-01-02 09:02:58,2.9333,11.9833,82.45,57,93,3.0
505,Kenai,US,2022-01-02 09:02:58,60.5544,-151.2583,8.65,56,40,34.52
506,Madisonville,US,2022-01-02 09:02:59,37.3281,-87.4989,46.08,99,100,1.99
507,Beohari,IN,2022-01-02 09:03:00,24.05,81.3833,71.92,30,83,5.93
508,Hasaki,JP,2022-01-02 09:03:00,35.7333,140.8333,37.8,67,47,9.93
509,Makat,KZ,2022-01-02 09:03:01,47.6469,53.3463,34.79,81,100,12.88
510,Bathsheba,BB,2022-01-02 09:03:01,13.2167,-59.5167,77.32,65,5,16.64
511,Pangody,RU,2022-01-02 09:00:13,65.85,74.4859,0.37,97,99,10.11
512,Leh,IN,2022-01-02 09:04:02,34.1667,77.5833,18.48,76,100,1.59
513,Les Cayes,HT,2022-01-02 09:04:03,18.2,-73.75,73.99,78,57,6.2
514,Laredo,US,2022-01-02 09:02:23,27.5064,-99.5075,75.2,46,1,34.52
515,Necochea,AR,2022-01-02 09:04:04,-38.5473,-58.7368,73.04,37,98,12.86
516,Maceio,BR,2022-01-02 09:04:05,-9.6658,-35.7353,74.64,94,20,4.61
517,Leshukonskoye,RU,2022-01-02 09:04:05,64.8989,45.7622,8.47,97,100,3.8
518,Zaraza,VE,2022-01-02 09:04:06,9.3503,-65.3245,66.15,93,5,2.73
519,Bezhetsk,RU,2022-01-02 09:04:07,57.7851,36.6965,12.18,93,100,12.19
520,Balancan,MX,2022-01-02 09:04:07,17.8,-91.5333,72.25,88,0,13.18
521,Santiago Del Estero,AR,2022-01-02 09:04:08,-27.7951,-64.2615,69.8,86,14,5.08
522,Batticaloa,LK,2022-01-02 09:04:09,7.7102,81.6924,79.56,82,100,11.68
523,Denpasar,ID,2022-01-02 09:04:10,-8.65,115.2167,82.06,78,40,8.05
524,Deep River,CA,2022-01-02 09:04:10,46.1001,-77.4995,9.95,68,100,7.47
525,Coolum Beach,AU,2022-01-02 09:04:11,-26.5333,153.1,76.1,82,6,15.52
526,Ecoporanga,BR,2022-01-02 09:04:11,-18.3733,-40.8306,70.57,96,100,1.79
527,Yavaros,MX,2022-01-02 09:04:12,26.7,-109.5167,60.58,71,0,11.83
528,Jackson,US,2022-01-02 09:04:13,42.4165,-122.8345,32.04,93,1,0.0
529,Benghazi,LY,2022-01-02 09:04:14,32.1167,20.0667,63.75,65,59,13.49
530,Orkney,ZA,2022-01-02 09:04:14,-26.9802,26.6727,87.37,27,0,12.12
531,Port Lavaca,US,2022-01-02 09:03:32,28.615,-96.6261,44.65,74,90,24.16
532,Chihuahua,MX,2022-01-02 08:59:35,28.5,-106.0,42.94,53,0,3.8
533,Haringhata,IN,2022-01-02 09:04:16,22.95,88.5667,71.51,34,0,8.79
534,Sandwick,GB,2022-01-02 09:04:16,60.0,-1.25,48.02,81,75,26.46
535,Saint-Francois,FR,2022-01-02 09:04:17,46.4154,3.9054,33.24,100,0,2.3
536,Sergeyevka,KZ,2022-01-02 09:04:18,53.88,67.4158,18.64,87,100,11.27
537,Xuddur,SO,2022-01-02 09:04:18,4.1213,43.8894,88.84,28,0,13.73
538,Yerbogachen,RU,2022-01-02 09:04:19,61.2767,108.0108,-31.54,99,24,4.56
539,Port Hardy,CA,2022-01-02 09:00:43,50.6996,-127.4199,43.75,93,75,3.44
540,Westerland,DE,2022-01-02 09:04:20,54.9079,8.3033,49.17,100,90,13.8
541,Blagoyevo,RU,2022-01-02 09:04:21,63.3667,47.9167,10.04,97,98,2.89
542,Luanda,AO,2022-01-02 09:03:37,-8.8368,13.2343,76.77,80,100,3.56
543,Kommunisticheskiy,RU,2022-01-02 09:04:23,61.6789,64.4819,11.98,95,100,2.8
544,Warrnambool,AU,2022-01-02 09:04:23,-38.3833,142.4833,64.81,71,28,14.94
545,Great Falls,US,2022-01-02 09:04:24,47.5002,-111.3008,30.42,54,1,17.0
546,Mikuni,JP,2022-01-02 09:04:25,36.2171,136.1519,46.53,67,98,15.68
547,Bandundu,CD,2022-01-02 09:04:26,-3.3167,17.3667,85.77,63,100,0.89
548,Qaqortoq,GL,2022-01-02 09:04:26,60.7167,-46.0333,21.7,79,100,6.29
549,Gat,IL,2022-01-02 09:04:27,31.61,34.7642,63.28,100,8,3.29
550,Mankera,PK,2022-01-02 09:04:28,31.3866,71.4407,70.29,20,35,7.0
551,Teshie,GH,2022-01-02 09:04:29,5.5836,-0.1072,83.8,68,65,4.07
552,Bandarbeyla,SO,2022-01-02 09:04:29,9.4942,50.8122,80.08,59,14,11.41
553,Novouzensk,RU,2022-01-02 09:04:30,50.4592,48.1431,25.9,91,64,13.58
554,Rawson,AR,2022-01-02 09:04:31,-43.3002,-65.1023,65.97,48,100,18.66
555,Hamilton,US,2022-01-02 09:04:31,39.1834,-84.5333,43.65,96,90,1.01
556,Donskoye,RU,2022-01-02 09:05:32,45.4552,41.9741,38.03,93,100,11.14
557,Uslar,DE,2022-01-02 09:05:32,51.6569,9.635,53.4,86,100,7.65
558,Boguchany,RU,2022-01-02 09:05:33,58.3814,97.4531,5.34,97,100,3.2
559,Duku,NG,2022-01-02 09:05:34,11.2361,4.9073,77.63,19,99,12.15
560,Rosamorada,MX,2022-01-02 09:05:34,22.1222,-105.2058,63.36,83,0,3.44
561,Wlingi,ID,2022-01-02 09:05:35,-8.0776,112.3311,79.05,81,96,6.46
562,Seoni,IN,2022-01-02 09:05:35,22.0833,79.5333,74.44,41,73,5.1
563,Trairi,BR,2022-01-02 09:00:58,-3.2778,-39.2689,77.58,86,98,7.65
564,Sakaiminato,JP,2022-01-02 09:05:36,35.55,133.2333,48.4,60,76,17.13
565,Le Havre,FR,2022-01-02 09:00:59,49.4938,0.1077,56.1,87,90,11.5
566,Torrevieja,ES,2022-01-02 09:05:37,37.9787,-0.6822,62.38,58,77,6.24
567,Viedma,AR,2022-01-02 09:05:38,-40.8135,-62.9967,72.23,38,99,22.48
568,Lasa,IT,2022-01-02 09:05:39,46.6166,10.7002,28.31,49,77,3.29
